model,node21_score,time_sec,sens@0.25,sens@0.5,sens@1,sens@2,sens@4,sens@8
checkpoint_epoch_05_20251221_072055.pth,0.4605394605348598,184.5,0.36063936063575786,0.4605394605348597,0.4855144855096352,0.4855144855096352,0.4855144855096352,0.4855144855096352
checkpoint_epoch_04_20251220_172231.pth,0.45188145187693757,184.3,0.33566433566098236,0.46153846153385075,0.4785214785166981,0.4785214785166981,0.4785214785166981,0.4785214785166981
checkpoint_epoch_03_20251220_185546.pth,0.44572094571649296,184.8,0.3236763236730901,0.41258741258329085,0.4845154845106442,0.4845154845106442,0.4845154845106442,0.4845154845106442
checkpoint_epoch_09_20251220_064052.pth,0.4417249417205289,188.4,0.24175824175582658,0.31668331668015304,0.3916083916044794,0.4845154845106442,0.5634365634309347,0.6523476523411353
checkpoint_epoch_07_20251220_185546.pth,0.43956043955604834,182.8,0.3286713286680452,0.40659340658934473,0.47552447551972504,0.47552447551972504,0.47552447551972504,0.47552447551972504
checkpoint_epoch_09_20251223_230437.pth,0.4297369297326367,185.1,0.36063936063575786,0.4435564435520124,0.4435564435520124,0.4435564435520124,0.4435564435520124,0.4435564435520124
checkpoint_epoch_11_20251220_064052.pth,0.42957042956613817,186.0,0.22877122876894335,0.3006993006962967,0.39360639360246147,0.47752247751770704,0.5704295704238719,0.6063936063875485
checkpoint_epoch_05_20251220_172231.pth,0.42107892107471456,184.2,0.2997002996973057,0.3846153846115423,0.4605394605348597,0.4605394605348597,0.4605394605348597,0.4605394605348597
checkpoint_epoch_07_20251220_064052.pth,0.42074592074171746,186.2,0.1998001997982038,0.28271728271445834,0.3776223776186052,0.47552447551972504,0.5514485514430425,0.6373626373562701
checkpoint_epoch_07_20251219_185923.pth,0.4204129204087205,187.1,0.22677322677096132,0.2997002996973057,0.3846153846115423,0.46653346652880584,0.5574425574369886,0.5874125874067192
checkpoint_epoch_01_20251221_072055.pth,0.41874791874373546,185.4,0.23476523476288946,0.32467532467208116,0.419580419576228,0.4985014984965185,0.5174825174773479,0.5174825174773479
checkpoint_epoch_08_20251219_185923.pth,0.4134199134157834,186.7,0.19680319680123073,0.2797202797174853,0.3736263736226411,0.45354645354192263,0.5574425574369886,0.6193806193744318
checkpoint_epoch_03_20251223_230437.pth,0.4127539127497893,183.4,0.3636363636327309,0.422577422573201,0.422577422573201,0.422577422573201,0.422577422573201,0.422577422573201
checkpoint_epoch_11_20251220_185546.pth,0.41075591075180734,183.8,0.37162837162465906,0.41858141857723696,0.41858141857723696,0.41858141857723696,0.41858141857723696,0.41858141857723696
checkpoint_epoch_09_20251220_185546.pth,0.4074259074218372,183.1,0.36663336662970397,0.4155844155802639,0.4155844155802639,0.4155844155802639,0.4155844155802639,0.4155844155802639
checkpoint_epoch_08_20251220_064052.pth,0.4069264069223417,187.0,0.21478521478306908,0.2797202797174853,0.369630369626677,0.45554445553990464,0.5234765234712939,0.5984015983956203
checkpoint_epoch_10_20251220_064052.pth,0.4062604062563477,186.9,0.20779220779013194,0.28671328671042245,0.3616383616347489,0.44555444554999446,0.5354645354591862,0.6003996003936024
checkpoint_epoch_06_20251223_230437.pth,0.40309690309287616,184.3,0.37062937062566803,0.40959040958631776,0.40959040958631776,0.40959040958631776,0.40959040958631776,0.40959040958631776
checkpoint_epoch_12_20251220_185546.pth,0.3981018980979211,184.7,0.31968031967712607,0.3946053946014525,0.41858141857723696,0.41858141857723696,0.41858141857723696,0.41858141857723696
checkpoint_epoch_12_20251223_230437.pth,0.39743589743192703,184.2,0.37662337661961415,0.40159840159438964,0.40159840159438964,0.40159840159438964,0.40159840159438964,0.40159840159438964
checkpoint_epoch_05_20251223_230437.pth,0.39743589743192703,182.4,0.3366633366599734,0.40959040958631776,0.40959040958631776,0.40959040958631776,0.40959040958631776,0.40959040958631776
checkpoint_epoch_05_20251219_185923.pth,0.3946053946014525,185.5,0.20479520479315888,0.27572427572152125,0.33566433566098236,0.42357642357219205,0.5194805194753299,0.6083916083855305
best_frcnn_node21_20251219_185923.pth,0.3946053946014525,186.4,0.20479520479315888,0.27572427572152125,0.33566433566098236,0.42357642357219205,0.5194805194753299,0.6083916083855305
checkpoint_epoch_04_20251223_230437.pth,0.39227439227047345,183.2,0.31868131867813504,0.4045954045913627,0.40759240758833576,0.40759240758833576,0.40759240758833576,0.40759240758833576
checkpoint_epoch_08_20251220_185546.pth,0.3912753912714824,182.7,0.3286713286680452,0.4005994005953986,0.4045954045913627,0.4045954045913627,0.4045954045913627,0.4045954045913627
checkpoint_epoch_06_20251220_064052.pth,0.3879453879415123,186.1,0.20279720279517685,0.26473526473262005,0.34465534465190156,0.4245754245711831,0.5064935064884466,0.5844155844097461
checkpoint_epoch_05_20251220_064052.pth,0.3851148851110378,187.2,0.17282717282544627,0.24975024974775475,0.34565434565089254,0.4375624375580663,0.5124875124823928,0.5924075924016743
checkpoint_epoch_04_20251219_185923.pth,0.3826173826135603,185.4,0.18681318681132056,0.25574425574170084,0.34065934065593745,0.4425574425530214,0.5344655344601952,0.5354645354591862
checkpoint_epoch_08_20251223_230437.pth,0.38245088244706177,184.5,0.3366633366599734,0.3916083916044794,0.3916083916044794,0.3916083916044794,0.3916083916044794,0.3916083916044794
checkpoint_epoch_04_20251220_064052.pth,0.3776223776186052,186.4,0.18081918081737444,0.25674325674069187,0.33466533466199133,0.42857142856714714,0.4995004994955095,0.5654345654289167
checkpoint_epoch_02_20251223_230437.pth,0.37129537129166207,183.3,0.34965034964685665,0.3756243756206231,0.3756243756206231,0.3756243756206231,0.3756243756206231,0.3756243756206231
checkpoint_epoch_06_20251219_185923.pth,0.3691308691271815,186.1,0.18581418581232953,0.26473526473262005,0.3426573426539195,0.4165834165792549,0.5024975024924825,0.5024975024924825
checkpoint_epoch_03_20251220_064052.pth,0.36896436896068296,187.6,0.17282717282544627,0.25374625374371884,0.3266733266700632,0.4105894105853088,0.4855144855096352,0.5644355644299257
checkpoint_epoch_10_20251223_230437.pth,0.3613053613017519,184.3,0.3596403596367668,0.3616383616347489,0.3616383616347489,0.3616383616347489,0.3616383616347489,0.3616383616347489
checkpoint_epoch_03_20251219_185923.pth,0.345487845484394,185.7,0.16483516483351812,0.22277722277499723,0.2957042957013416,0.3756243756206231,0.4655344655298148,0.5484515484460694
checkpoint_epoch_02_20251219_185923.pth,0.32434232433908416,187.2,0.1518481518466349,0.21178821178609603,0.2687312687285841,0.34965034964685665,0.4355644355600843,0.528471528466249
checkpoint_epoch_07_20251223_230437.pth,0.3216783216751082,186.9,0.3216783216751081,0.3216783216751081,0.3216783216751081,0.3216783216751081,0.3216783216751081,0.3216783216751081
checkpoint_epoch_02_20251220_064052.pth,0.3016983016952877,186.0,0.1518481518466349,0.20479520479315888,0.26173826173564696,0.33266733266400933,0.4105894105853088,0.4485514485469675
3canales_frcnn_coco_checkpoint_epoch_13_20251223_230437.pth,0.2937062937033596,183.6,0.2937062937033596,0.2937062937033596,0.2937062937033596,0.2937062937033596,0.2937062937033596,0.2937062937033596
checkpoint_epoch_01_20251220_064052.pth,0.290209790206891,186.4,0.13386613386479654,0.18781218781031156,0.2577422577396829,0.3266733266700632,0.3776223776186052,0.4575424575378867
checkpoint_epoch_01_20251219_185923.pth,0.2565767565741934,186.9,0.12087912087791329,0.1628371628355361,0.21978021977802417,0.28171828171546737,0.3586413586377758,0.3956043956004435
